Name	version	spawnable	rare	level	maxlevel	levelreq	classspecific	class	classlevelreq	frequency	group	mod1code	mod1param	mod1min	mod1max	mod2code	mod2param	mod2min	mod2max	mod3code	mod3param	mod3min	mod3max	transformcolor	itype1	itype2	itype3	itype4	itype5	itype6	itype7	etype1	etype2	etype3	etype4	etype5	multiply	add
Entrapping	100	1	1	50		42	ass			1	125	red-dmg%		15	20	deadly		33	33	ac		44	50		lcha												0	0
Mentalist's	100	1	1	50		42	ass			1	125	res-all		10	10	cast2		33	33	skilltab	1	1	1		lcha												0	0
Shogukusha's	100	1	1	50		42	ass			1	125	lifesteal		3	7	dmg-ac		-70	-70	regen-mana		20	20		lcha												0	0
Entrapping	100	1	1	20		15	ass			1	125	balance2		20	20	res-pois		10	30	dmg-to-mana		12	12		h2h	amul	circ										0	0
Trickster's	100	1	1	40		30	ass			1	125	light		2	2	att%		300	300	dmg-demon		318	318	lgld	h2h	amul	circ										0	0
Cunning	100	1		60		45	ass			1	125	res-cold		30	30	ltng-min	0	1	1	ltng-max	0	22	22	lgld	h2h	amul	circ										0	0
Mentalist's	100	1	1	20		15	ass			1	125	dmg%		50	70	ac		13	15						h2h	amul	helm	circ									0	0
Psychic	100	1	1	40		30	ass			1	125	noheal		1	1	dmg-mag		80	240	dmg-max		11	12	lgld	h2h	amul	helm	circ									0	0
Shadow	100	1		60		45	ass			1	125	res-ltng		4	7	oskill	71	5	5	red-mag		15	15	lgld	h2h	amul	helm	circ									0	0
Shogukusha's	100	1	1	20		15	ass			1	125	cast3		30	30	gethit-skill	Terror	14	13	enr		10	10		h2h	amul	glov	circ									0	0
Sensei's	100	1	1	40		30	ass			1	125	ac%		120	150	regen		16	16	dmg-ltng		20	60	lgld	h2h	amul	glov	circ									0	0
Kenshi's	100	1		60		45	ass			1	125	ltng-min		1	1	ltng-max		5	9	hp		45	65	lgld	h2h	amul	glov	circ									0	0
Miocene	100			1		1				1	101	ac/lvl	6											whit	tors												0	0
Miocene	100		1	1		1				1	101	ac/lvl	1											whit	glov	boot	belt	shld									0	0
Oligocene	100		1	10		7				1	101	ac/lvl	9											whit	tors												0	0
Oligocene	100		1	10		7				1	101	ac/lvl	2											whit	glov	boot	belt	shld									0	0
Eocene	100		1	20		15				1	101	ac/lvl	18											whit	tors												0	0
Eocene	100		1	20		15				1	101	ac/lvl	3											whit	glov	boot	belt	shld									0	0
Paleocene	100	1	1	30		22				4	101	gethit-skill	54	25	1	skilltab	19	3	3	res-cold-max	0	10	10	whit	tors												0	0
Paleocene	100	1	1	30		22				3	101	dmg%		100	100	openwounds		50	50	lifesteal		9	13	whit	glov	boot	belt	shld									0	0
Knave's	100			1		1				1	111	dmg/lvl	1			att/lvl	10							whit	weap							staf	wand	orb			0	0
Jack's	100		1	10		7				1	111	dmg/lvl	2			att/lvl	15							whit	weap							staf	wand	orb			0	0
Jester's	100		1	20		15				1	111	dmg/lvl	3			att/lvl	22							whit	weap							staf	wand	orb			0	0
Joker's	100		1	35		26				1	111	dmg/lvl	4			att/lvl	33							whit	weap							staf	wand	orb			0	0
Trump	100	1	1	50		37				7	111	skilltab	16	2	2	allskills		5	5	red-dmg%		-20	-10	whit	weap							staf	wand	orb			0	0
Loud	100			1		1				1	105	dmg/lvl	2											whit	weap							staf	wand	orb			0	0
Calling	100		1	10		7				1	105	dmg/lvl	3											whit	weap							staf	wand	orb			0	0
Yelling	100		1	20		15				1	105	dmg/lvl	4											whit	weap							staf	wand	orb			0	0
Shouting	100		1	35		26				1	105	dmg/lvl	5											whit	weap							staf	wand	orb			0	0
Gritty	100	1	1	50		37				7	105	balance2		20	20	cold-min		1	2	cold-max		2	4	whit	weap							staf	wand	orb			0	0
Paradox	100		1	25		18				1	101	ac%/lvl	12											whit	tors												0	0
Paradox	100		1	25		18				1	105	dmg%/lvl	12											whit	weap							staf	wand	orb			0	0
Robineye	100			1		1				1	111	att/lvl	4											whit	weap							staf	wand	orb			0	0
Sparroweye	100			10		7				1	111	att/lvl	6											whit	weap							staf	wand	orb			0	0
Falconeye	100			20		15				1	111	att/lvl	8											whit	weap							staf	wand	orb			0	0
Hawkeye	100	1		35		26				7	111	oskill	66	1	3	str		20	20	allskills		1	1	whit	weap							staf	wand	orb			0	0
Eagleeye	100			50		37				1	111	att/lvl	16											whit	weap							staf	wand	orb			0	0
Visionary	100	1	1	25		18				1	111	dmg-ltng		1	120	att%		20	20	str/lvl	3			whit	helm	miss											0	0
Mnemonic	100	1	1	25		18				1	115	dmg%		210	260	thorns	0	8	8	mag%		25	25	cblu	helm												0	0
Snowflake	100	1	1	25		18				3	137	vit		20	20	slow		20	20	hp		6	10	lblu	weap	circ											0	0
Shivering	100	1	1	35		26				2	137	lifesteal		5	5	res-all		75	75	mana%		15	15	lblu	weap												0	0
Boreal	100	1	1	50		40				1	137	skilltab	20	1	1	dmg%		31	40					lblu	weap												0	0
Hibernal	100	1	1	70		60				1	137	gold%		50	80	skilltab	10	1	1	dex		1	3	lblu	weap												0	0
Ember	100	1	1	25		18				3	138	str		20	20	block2		20	20	swing3		30	30	dred	weap	circ											0	0
Smoldering	100	1	1	35		26				2	138	block2		30	30	nec	0	2	2	oskill	52	1	1	dred	weap												0	0
Smoking	100	1	1	47		37				1	138	regen-mana		30	30	enr		20	20	slow		33	33	dred	weap												0	0
Flaming	100	1	1	61		51				1	138	dmg%		200	250	levelup-skill	Venom	100	23	att		41	60	dred	weap												0	0
Scorching	100	1	1	77		67				1	138	dmg%		200	300	oskill	Raven	60	14	hit-skill	Ice Blast	18	20	dred	weap												0	0
Static	100	1	1	25		18				3	139	light-thorns		15	15	str		20	20	oskill	Whirlwind	1	1	lyel	weap	circ											0	0
Glowing	100	1	1	34		25				2	139	red-mag		7	12	gethit-skill	54	25	1	dmg-demon		280	330	lyel	weap												0	0
Buzzing	100	1	1	46		36				1	139	abs-cold%		15	25	att%		40	75	str		7	9	lyel	weap												0	0
Arcing	100	1	1	60		50				1	139	dmg%		70	80	lifesteal		6	9	res-all		15	15	lyel	weap												0	0
Shocking	100	1	1	76		66				1	139	hp		25	25	sor		3	3	res-pois-len		75	75	lyel	weap												0	0
Septic	100	1	1	1		1				3	140	hit-skill	Weaken	8	3	oskill	Bone Wall	2	3	att		41	60	dgrn	weap	circ											0	0
Envenomed	100	1	1	10		7				2	140	str		15	15	res-all		50	70	hit-skill	45	10	3	dgrn	weap												0	0
Corosive	100	1	1	20		15				1	140	slow		50	50	ltng-min		1	1	ltng-max		10	10	dgrn	weap												0	0
Toxic	100	1	1	35		26				1	140	skilltab	12	1	3	res-all		50	70	enr		4	6	dgrn	weap												0	0
Pestilent	100	1		50		37				1	140	fire-min		1	1	fire-max		2	3	res-fire	0	16	16	dgrn	weap												0	0
Maiden's	1	1	1	36		27	ama			4	125	att-und/lvl	10			block		25	25	noheal		1	1		amul	circ											0	0
Valkyrie's	1	1	1	90		67	ama			2	125	str		10	10	hit-skill	52	2	10	att%		200	300	cgrn	amul	circ											0	0
Maiden's	1	1	1	30		22	ama			4	125	dmg-fire		20	240	nofreeze		1	1	hp		20	20		miss	spea											0	0
Valkyrie's	1	1	1	50		42	ama			2	125	dmg/lvl	16			red-dmg		3	3	res-fire	0	12	12	cgrn	miss	spea											0	0
Monk's	1	1	1	36		27	pal			4	125	res-cold		50	50	dmg-demon		320	380	thorns	0	12	12		amul	circ											0	0
Priest's	1	1	1	90		67	pal			2	125	dmg-fire		24	48	str		10	15	ac		105	105	cgrn	amul	circ											0	0
Monk's	1	1	1	30		22	pal			4	125	dmg%		200	300	cold-min		8	10	cold-max		15	20		scep	ashd											0	0
Priest's	1	1	1	50		42	pal			2	125	att-demon		25	50	dmg-min		2	2	dmg-max		2	3	cgrn	scep	ashd											0	0
Monk's	1	1	1	35		27	pal			4	125	dmg-fire		55	115	res-pois-len		75	75	fire-max	0	24	24		swor	mace	hamm	shld									0	0
Priest's	1	1	1	65		58	pal			2	125	att		150	150	swing2		30	30	dmg-max		2	2	cgrn	swor	mace	hamm	shld									0	0
Summoner's	1	1	1	36		27	nec			4	125	red-dmg		10	15	str		15	15	light		5	5		amul	circ											0	0
Necromancer's	1	1	1	90		67	nec			2	125	dmg%		30	50	gethit-skill	Lower Resist	10	7	dex		21	30	cgrn	amul	circ											0	0
Summoner's	1	1	1	30		22	nec			4	125	mana%		20	20	half-freeze		1	1	ac		3	5		wand	knif	head										0	0
Necromancer's	1	1	1	50		42	nec			2	125	manasteal		9	9	res-pois		30	30	balance2		20	20	cgrn	wand	knif	head										0	0
Angel's	1	1	1	36		27	sor			4	125	dmg-to-mana		12	12	mana		24	29	lifesteal		8	10		amul	circ											0	0
Arch-Angel's	1	1	1	90		67	sor			2	125	att%		10	10	oskill	87	30	3	block2		20	20	cgrn	amul	circ											0	0
Angel's	1	1	1	30		22	sor			4	125	ac		400	400	ltng-min		1	1	ltng-max		59	90		staf	orb											0	0
Arch-Angel's	1	1	1	50		42	sor			2	125	lifesteal		5	5	att-demon		200	200	res-all		15	15	cgrn	staf	orb											0	0
Slayer's	1	1	1	36		27	bar			4	125	noheal		1	1	str		10	10	red-mag		3	3		amul	circ											0	0
Berserker's	1	1	1	90		67	bar			2	125	dmg-norm		15	27	openwounds		25	25	lifesteal		6	7	cgrn	amul	circ											0	0
Slayer's	1	1	1	30		22	bar			4	125	ltng-min		1	1	ltng-max		21	60						tkni	axe	spea	club	swor	hamm	mace	jave					0	0
Berserker's	1	1	1	50		42	bar			1	125	regen-stam		32	32	dmg-min		3	3	hp		21	25	cgrn	tkni	axe	spea	club	swor	hamm	mace	jave					0	0
Slayer's	100	1	1	30		22	bar			4	125	ease		-60	-60	dmg-to-mana		45	45	block2		20	20		phlm												0	0
Berserker's	100	1	1	50		42	bar			2	125	light		-3	-3	light-thorns		5	5	skilltab	2	2	2	cgrn	phlm												0	0
Shaman's	100	1	1	36		27	dru			4	125	nec		1	1	ease		-60	-60	allskills		2	2		amul	circ											0	0
Hierophant's	100	1	1	90		67	dru			2	125	res-all		5	5	res-ltng-max	0	10	10	dex		10	10	cgrn	amul	circ											0	0
Shaman's	100	1	1	30		22	dru			4	125	noheal		1	1	skilltab	16	2	2	dmg-min		1	1		club	pelt											0	0
Hierophant's	100	1	1	50		42	dru			2	125	str		10	20	att-undead		100	100	mana		14	20	cgrn	club	pelt											0	0
Magekiller's	100	1	1	36		27	ass			4	125	oskill	Oak Sage	27	5	res-ltng	0	28	28	mana		50	50		amul	circ											0	0
Witch-hunter's	100	1	1	90		67	ass			2	125	thorns		15	15	skilltab	12	1	1	dmg-max		5	7	cgrn	amul	circ											0	0
Magekiller's	100	1	1	30		22	ass			4	125	res-cold		30	30	hit-skill	45	10	10	gold%		80	160		h2h												0	0
Witch-hunter's	100	1	1	50		42	ass			2	125	dex		15	15	mag%		8	12	dmg-fire/lvl	24			cgrn	h2h												0	0
Compact	100	1	1	1		1				6	141	dmg%		175	175	swing2		50	50	lifesteal		4	7		thro												0	0
Thin	100	1	1	17		12				5	141	att-undead		150	250	death-skill	Chain Lightning	100	47	res-ltng		8	9		thro												0	0
Dense	100	1	1	38		30				4	141	dmg%		70	80	mana%		10	10	res-all	0	15	15		thro												0	0
Consecrated	100	1	1	1		1				4	142	gethit-skill	71	6	3	str		20	20	res-cold	0	22	22		weap							wand	orb				0	0
Pure	100	1	1	15		11				3	142	cast2		20	20	res-all		15	15	skilltab	15	3	3	lgld	weap							wand	orb				0	0
Sacred	100	1	1	25		18				2	142	half-freeze		1	1	dru		2	2					lgld	weap							wand	orb				0	0
Hallowed	100	1	1	35		27				1	142	oskill	Enchant	20	23	mana-kill		2	2	mana	0	21	30	lgld	weap							wand	orb				0	0
Divine	100	1		45		37				1	142	ac%		60	100	reduce-ac		25	25	ease		-40	-40	lgld	weap							wand	orb				0	0
Pearl	100	1	1	18		13				1	142	att		52	64	res-ltng		5	5	oskill	139	7	7		jewl												0	0
Crimson	1	1	1	5		3				4	118	ac		20	20	oskill	Attract	60	17	att		13	24		armo	ring	amul	orb	circ	weap							0	0
Red	100	1	1	15		11				4	103	mag%		15	30	dru		1	2	bar		3	3		lcha												0	0
Sanguinary	100	1	1	45		37				4	103	deadly		35	35	balance2		30	30	dmg%		180	230		lcha												0	0
Bloody	100	1		75		67				4	103	dmg-min		8	8	res-cold		20	40	ac/lvl	16				lcha												0	0
Red	100	1	1	30		22				4	103	allskills		2	4	dmg-undead		200	200	regen	0	3	3	dred	mcha												0	0
Sanguinary	100	1		60		52				4	103	ac		20	20	str		10	10	pal		2	2	dred	mcha												0	0
Red	100	1	1	90		82				4	103	res-fire		40	40	oskill	54	20	1	light		5	5	dred	scha												0	0
Jagged	100	1	1	7		5				4	104	ac%		100	120	balance2		20	20	gold%/lvl	15				lcha												0	0
Forked	100	1	1	37		29				4	104	att		45	45	pierce-ltng		15	20	oskill	Volcano	30	14		lcha												0	0
Serrated	100	1		67		59				4	104	balance2		30	30	mag%		50	50	res-cold		10	10		lcha												0	0
Jagged	100	1	1	22		16				4	104	oskill	66	1	3	dmg%		150	200	dmg-ltng		1	74	blac	mcha												0	0
Forked	100	1		52		44				4	104	ease		-60	-60	abs-ltng		3	9	oskill	67	10	10	blac	mcha												0	0
Jagged	100	1	1	81		73				4	104	hp	0	38	38	oskill	81	3	3	att%	0	25	25	blac	scha												0	0
Snowflake	100	1	1	9		6				2	137	stupidity		2	2	ac-miss		50	50	ac%		120	150		lcha												0	0
Shivering	100	1	1	15		11				1	137	ignore-ac		1	1	regen	0	3	3	str		10	10		lcha												0	0
Boreal	100	1	1	30		22				1	137	regen-mana		20	20	res-all		10	10	dmg-fire		25	35		lcha												0	0
Hibernal	100	1		45		38				1	137	dex		35	35	oskill	Immolation Arrow	150	18	mana		25	25		lcha												0	0
Snowflake	100	1	1	18		13				2	137	ltng-min		1	1	ltng-max		25	43	att%		20	20		mcha												0	0
Shivering	100	1	1	29		21				1	137	stam		40	40	extra-ltng		10	15						mcha												0	0
Boreal	100	1	1	49		41				1	137	dex		10	10	ac		30	30	stam		8	16	lblu	mcha												0	0
Hibernal	100	1		69		61				1	137	slow		20	20	manasteal		5	5	ac%		150	150	lblu	mcha												0	0
Snowflake	100	1	1	27		20				2	137	ac		30	30	block		20	20	red-dmg%		10	15		scha												0	0
Shivering	100	1	1	42		34				1	137	ac		100	100	light		-2	-2	str		25	35		scha												0	0
Boreal	100	1	1	66		58				1	137	manasteal		5	5	light		2	2	thorns		10	20	lblu	scha												0	0
Hibernal	100	1		91		83				1	137	mag%		100	100	abs-cold		6	11	dru		3	3	lblu	scha												0	0
Ember	100	1	1	5		3				2	138	att%		60	120	regen		4	4	dex		15	15		lcha												0	0
Smoldering	100	1	1	15		11				1	138	dmg%		200	250	res-all		30	50	ac		40	40		lcha												0	0
Smoking	100	1	1	28		21				1	138	lifesteal		9	9	att%		50	50	dmg-undead		25	50		lcha												0	0
Flaming	100	1		43		35				1	138	res-all		15	15	dex		12	12	dmg%		240	290		lcha												0	0
Ember	100	1	1	13		9				2	138	oskill	16	2	2	skilltab	7	1	1	bar		1	1		mcha												0	0
Smoldering	100	1	1	27		20				1	138	cheap		10	15	abs-cold%		7	15	cast3		20	20		mcha												0	0
Smoking	100	1	1	47		39				1	138	deadly		35	35	dmg%		350	350	swing2		30	30	lred	mcha												0	0
Flaming	100	1		67		59				1	138	ac%		140	200	regen-mana		40	40	res-ltng		35	35	lred	mcha												0	0
Ember	100	1	1	21		15				2	138	swing2		20	20	dmg-max		4	6	skilltab	20	1	1		scha												0	0
Smoldering	100	1	1	40		32				1	138	att		75	75	res-fire		50	50	dex		4	6		scha												0	0
Smoking	100	1	1	64		56				1	138	abs-cold		6	11	ltng-min		1	1	ltng-max		12	12	lred	scha												0	0
Flaming	100	1		89		81				1	138	dex		15	15	oskill	Oak Sage	25	4	extra-pois		25	25	lred	scha												0	0
Static	100	1	1	7		5				2	139	swing2		20	20	res-ltng		30	30	mana		27	33		lcha												0	0
Glowing	100	1	1	14		10				1	139	dmg%		165	165	hit-skill	38	10	0	allskills		1	2		lcha												0	0
Arcing	100	1	1	29		21				1	139	dmg%		100	100	openwounds		30	30	mag%	0	80	80		lcha												0	0
Shocking	100	1		44		36				1	139	oskill	Battle Orders	1	6	enr		10	10						lcha												0	0
Static	100	1	1	14		10				2	139	res-all		40	50	oskill	Spirit of Barbs	33	13	dmg%	0	21	30		mcha												0	0
Glowing	100	1	1	28		20				1	139	dmg%		30	40	mana-kill		2	2	res-pois		4	7		mcha												0	0
Arcing	100	1	1	48		40				1	139	res-pois		90	90	allskills		2	2	swing2		20	20	whit	mcha												0	0
Shocking	100	1		68		60				1	139	dmg-max		15	15	res-pois-len		50	50	oskill	43	8	8	whit	mcha												0	0
Static	100	1	1	23		17				2	139	dmg-max		20	30	dmg-demon		220	350	dex		6	9		scha												0	0
Glowing	100	1	1	41		33				1	139	dmg%		220	270	extra-cold		15	30						scha												0	0
Arcing	100	1	1	65		57				1	139	ease		-30	-30	hp/lvl	10			str		20	20	whit	scha												0	0
Shocking	100	1		90		82				1	139	dmg%		70	80	ac%		100	100	block		20	20	whit	scha												0	0
Septic	100	1	1	1		1				2	140	aura	Holy Fire	16	16	mana		16	20	pal		1	1		lcha												0	0
Envenomed	100	1	1	12		9				1	140	balance2		25	25	ltng-min		1	1	ltng-max		20	20		lcha												0	0
Toxic	100	1	1	27		20				1	140	nec		2	2	crush		40	40	nofreeze		1	1		lcha												0	0
Pestilent	100	1		42		34				1	140	res-cold		30	30	att	0	10	20	state	monsterset	1	1		lcha												0	0
Septic	100	1	1	9		6				2	140	pois-min	0	51	51	pois-max	0	51	51	pois-len	0	100	100		mcha												0	0
Envenomed	100	1	1	26		19				1	140	mana-kill		6	6	dmg-ac		-70	-70	res-ltng		15	15		mcha												0	0
Toxic	100	1	1	46		38				1	140	slow		25	25	lifesteal		8	8	ignore-ac		1	1	dgrn	mcha												0	0
Pestilent	100	1		66		58				1	140	str		10	10	dmg-to-mana		30	30	swing2		40	40	dgrn	mcha												0	0
Septic	100	1	1	18		13				2	140	ac		10	10	mana	0	31	31	att-demon		301	400		scha												0	0
Envenomed	100	1	1	39		31				1	140	light		1	5	swing3		30	30	dmg%		41	50		scha												0	0
Toxic	100	1	1	63		55				1	140	dmg-ltng		1	212	ac-hth		40	40	res-cold	0	11	20	dgrn	scha												0	0
Pestilent	100	1		88		80				1	140	pal		2	2	res-fire		30	30	light		3	3	dgrn	scha												0	0
Tireless	1	1	1	1	5	1				4	108	light-thorns		10	14	ac%		160	220	res-all		3	7		boot												0	0
Lizard's	1	1	1	1	2	1				4	115	lifesteal	0	2	2	fire-min		10	27	fire-max		28	43		armo	ring	amul	rod	orb			boot	glov				0	0
Azure	1	1	1	1	4	1				3	117	openwounds		10	10	dmg-cold	75	13	21	dmg-fire		5	30		armo	ring	amul	orb	circ								0	0
Crimson	1	1	1	1	4	1				3	118	noheal		1	1	regen		20	20	dmg-pois	50	187	187		armo	ring	amul	orb	circ								0	0
Tangerine	1	1	1	1	4	1				3	119	crush		25	25	light-thorns		27	27	allskills		2	4		armo	ring	amul	orb	circ								0	0
Beryl	1	1	1	1	4	1				3	120	dmg-undead		200	200	dex		20	20	res-ltng		11	20		armo	ring	amul	orb	circ								0	0
Godly	100	1	1	50		43				1	101	fireskill		2	2	dmg%		230	270	crush		40	50	dgld	armo												0	0
Cruel	100	1	1	56		48				1	105	hit-skill	Quickness	5	1	res-all		10	10	thorns		7	9	blac	weap							staf	wand	orb			0	0
